UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc
20125	E	Koobi Fora	Lokochot	3.52	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	4	15	129 >< Lokochot	129 >< Lokochot
20126	E	Koobi Fora	Lokochot	3.52	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	4	15	129 >< Lokochot	129 >< Lokochot
20127	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	4	15	129 >< Lokochot	129 >< Lokochot
20128	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	4	15	129 >< Lokochot	129 >< Lokochot
20129	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	4	15	129 >< Lokochot	129 >< Lokochot
20130	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	4	15	129 >< Lokochot	129 >< Lokochot
20131	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot
20132	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	4	15	129 >< Lokochot	129 >< Lokochot
20133	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot
20134	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	ArtiodactylaBovidaeTragelaphiniTragelaphusrastafari	4	15	129 >< Lokochot	129 >< Lokochot
20135	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	4	15	129 >< Lokochot	129 >< Lokochot
20136	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	4	15	129 >< Lokochot	129 >< Lokochot
20137	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	4	15	129 >< Lokochot	129 >< Lokochot
20138	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Giraffidae	NA	NA	NA	NA	ArtiodactylaGiraffidae	4	15	129 >< Lokochot	129 >< Lokochot
20139	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	4	15	129 >< Lokochot	129 >< Lokochot
20140	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	4	15	129 >< Lokochot	129 >< Lokochot
20141	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Papionini	NA	NA	PrimatesCercopithecidaeCercopithecinaePapionini	4	15	129 >< Lokochot	129 >< Lokochot
20142	E	Koobi Fora	Lokochot	3.52	Carnivora	Hyaenidae	NA	NA	NA	NA	CarnivoraHyaenidae	4	15	129 >< Lokochot	129 >< Lokochot
20143	E	Koobi Fora	Lokochot	3.52	Carnivora	NA	NA	NA	NA	NA	Carnivora	4	15	129 >< Lokochot	129 >< Lokochot
20144	E	Koobi Fora	Lokochot	3.52	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	4	15	129 >< Lokochot	129 >< Lokochot
20145	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	4	15	129 >< Lokochot	129 >< Lokochot
20146	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	4	15	129 >< Lokochot	129 >< Lokochot
20147	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	4	15	129 >< Lokochot	129 >< Lokochot
20148	E	Koobi Fora	Lokochot	3.52	Perissodactyla	Chalicotheriidae	NA	NA	NA	NA	PerissodactylaChalicotheriidae	4	15	129 >< Lokochot	129 >< Lokochot
20149	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	4	15	129 >< Lokochot	129 >< Lokochot
20150	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	4	15	129 >< Lokochot	129 >< Lokochot
20151	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphini	4	15	129 >< Lokochot	129 >< Lokochot
20152	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	cf Hippotragini	NA	NA	ArtiodactylaBovidaecf Hippotragini	4	15	129 >< Lokochot	129 >< Lokochot
20153	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	ArtiodactylaBovidaeAepycerotiniAepyceros	4	15	129 >< Lokochot	129 >< Lokochot
20154	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	cf Colobinae	NA	NA	NA	PrimatesCercopithecidaecf Colobinae	NA	NA	131 >< Lokochot	NA
20155	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	131 >< Lokochot	NA
20156	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	131 >< Lokochot	NA
20157	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	131 >< Lokochot	NA
20158	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	136 >< Lokochot	NA
20159	E	Koobi Fora	Lonyumun ﾖ Tulu Bor	3.49	Carnivora	Hyaenidae	NA	NA	Hyaena	hyaena	CarnivoraHyaenidaeHyaenahyaena	NA	NA	204 >< Lonyumun ﾖ Tulu Bor	NA
20160	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	ArtiodactylaBovidaeBoviniSimatheriumkohllarseni	NA	NA	206 >< Lokochot	NA
20161	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Colobinae	Colobini	NA	NA	PrimatesCercopithecidaeColobinaeColobini	NA	NA	250 >< Lokochot	NA
20162	E	Koobi Fora	Lokochot	3.52	Tubulidentata	Orycteropodidae	NA	NA	Orycteropus	NA	TubulidentataOrycteropodidaeOrycteropus	NA	NA	250 >< Lokochot	NA
20163	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	NA	NA	250 >< Lokochot	NA
20164	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	250 >< Lokochot	NA
20165	E	Koobi Fora	Lokochot	3.52	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	NA	NA	250 >< Lokochot	NA
20166	E	Koobi Fora	Lokochot	3.52	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	NA	NA	117/119 >< Lokochot	NA
20167	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	NA	NA	ArtiodactylaBovidaeBoviniindetindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20168	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Neotragini	Raphicerus	NA	ArtiodactylaBovidaeNeotraginiRaphicerusindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20169	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20170	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	NA	NA	ArtiodactylaBovidaeAlcelaphiniindetindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20171	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20172	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	ArtiodactylaBovidaeTragelaphiniTragelaphuskyaloae	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20173	W	Nachukui	Kaiyumung	3.45	Carnivora	Felidae	Machairodontinae	Metailurini	Dinofelis	sp	CarnivoraFelidaeMachairodontinaeMetailuriniDinofelissp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20174	W	Nachukui	Kaiyumung	3.45	Rodentia	Hystricidae	NA	NA	Hystrix	sp	RodentiaHystricidaeHystrixsp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20175	W	Nachukui	Kaiyumung	3.45	Carnivora	Felidae	NA	NA	Leptailurus/Caracal	sp	CarnivoraFelidaeLeptailurus/Caracalsp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20176	W	Nachukui	Kaiyumung	3.45	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	PrimatesHominidaeHomininaeHomininiAustralopithecusafarensis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20177	W	Nachukui	Kaiyumung	3.45	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	PrimatesHominidaeHomininaeHomininiAustralopithecusafarensis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20178	W	Nachukui	Kaiyumung	3.45	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	PrimatesHominidaeHomininaeHomininiAustralopithecusafarensis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20179	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20180	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	ArtiodactylaBovidaeBoviniSimatheriumkohllarseni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20181	W	Nachukui	Kaiyumung	3.45	Rodentia	Hystricidae	NA	NA	Hystrix	NA	RodentiaHystricidaeHystrix	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20182	W	Nachukui	Kaiyumung	3.45	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20183	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20184	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20185	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidaeindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20186	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20187	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Hippotragini	Hippotragus	NA	ArtiodactylaBovidaeHippotraginiHippotragusindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20188	W	Nachukui	Kaiyumung	3.45	Rodentia	Thryonomyidae	NA	NA	Thryonomys	gregorianus	RodentiaThryonomyidaeThryonomysgregorianus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20189	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20190	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidaeindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20191	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20192	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	ArtiodactylaBovidaeTragelaphiniTragelaphuskyaloae	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20193	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20194	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	Simatherium	kohllarseni	ArtiodactylaBovidaeBoviniSimatheriumkohllarseni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20195	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidaeindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20196	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Reduncini	Kobus	presigmoidalis	ArtiodactylaBovidaeRedunciniKobuspresigmoidalis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20197	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20198	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20199	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20200	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20201	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis/pattersoni	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis/pattersoni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20202	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20203	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20204	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20205	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20206	W	Nachukui	Kaiyumung	3.45	Proboscidea	Elephantidae	NA	NA	Loxodonta	audorora	ProboscideaElephantidaeLoxodontaaudorora	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20207	W	Nachukui	Kaiyumung	3.45	Proboscidea	Elephantidae	NA	NA	Elephas	ekorensis	ProboscideaElephantidaeElephasekorensis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20208	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	NA	ArtiodactylaHippopotamidaeHexaprotodonindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20209	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20210	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumpraecox	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20211	W	Nachukui	Kaiyumung	3.45	NA	NA	NA	NA	NA	NA	NA	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20212	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20213	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20214	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	ArtiodactylaGiraffidaeGiraffiniGiraffastillei	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20215	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20216	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20217	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	NA	ArtiodactylaHippopotamidaeHexaprotodonindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20218	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20219	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	NA	NA	ArtiodactylaBovidaeBovini	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20220	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	scriptus	ArtiodactylaBovidaeTragelaphiniTragelaphusscriptus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20221	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Alcelaphini	Damalacra	NA	ArtiodactylaBovidaeAlcelaphiniDamalacraindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20222	W	Nachukui	Kaiyumung	3.45	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20223	W	Nachukui	Kaiyumung	3.45	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20224	W	Nachukui	Kaiyumung	3.45	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20225	W	Nachukui	Kaiyumung	3.45	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20226	W	Nachukui	Kaiyumung	3.45	Carnivora	Canidae	NA	NA	Canis	NA	CarnivoraCanidaeCanisindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20227	W	Nachukui	Kaiyumung	3.45	Primates	Hominidae	Homininae	Hominini	Australopithecus	afarensis	PrimatesHominidaeHomininaeHomininiAustralopithecusafarensis	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20228	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20229	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20230	W	Nachukui	Kaiyumung	3.45	Perissodactyla	Equidae	NA	Hipparionini	Eurygnathohippus	sp	PerissodactylaEquidaeHipparioniniEurygnathohippussp	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20231	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20232	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	premelampus	ArtiodactylaBovidaeAepycerotiniAepycerospremelampus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20233	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Bovini	NA	NA	ArtiodactylaBovidaeBoviniindetindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20234	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeRedunciniindetindet	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20235	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20236	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis/pattersoni	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis/pattersoni	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20237	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20238	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20239	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20240	W	Nachukui	Kaiyumung	3.45	Artiodactyla	cf Suidae	NA	NA	NA	NA	Artiodactylacf Suidae	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20241	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
20242	W	Nachukui	Kaiyumung	3.45	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	10	23	Kaiyumung >< Kaiyumung	Kaiyumung >< Kaiyumung
