UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc	FCT_HYP	FCT_HOR	FCT_LOP	FCT_AL	FCT_OL	FCT_SF	FCT_OT	FCT_CM	Living	LivingGenus	un_gen	MeanHYP	MeanLOP	MeanHOR	MeanAL	MeanOL	MeanSF	MeanOT	MeanCM	meanHYP	meanHOR	meanAL	meanOL	meanSF	meanOT	meanCM	meanLOP	temp_high	pred_npp_ecom	pred_npp_ecomI	pred_npp_base_ecom	pred_habitat	pred_taxa
33071	W	Nachukui	Kaitio	1.68	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	209	16	KS1 >< Kaitio	KS1 >< Kaitio	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33072	W	Nachukui	Kaitio	1.68	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	209	16	KS1 >< Kaitio	KS1 >< Kaitio	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33073	W	Nachukui	Kaitio	1.68	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	209	16	KS1 >< Kaitio	KS1 >< Kaitio	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33074	W	Nachukui	Kaitio	1.68	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	gorgops	ArtiodactylaHippopotamidaeHippopotamusgorgops	209	16	KS1 >< Kaitio	KS1 >< Kaitio	1	1	0	0	1	1	0	0	0	Hippopotamus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33075	W	Nachukui	Kaitio	1.68	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	turkanensis	ArtiodactylaBovidaeBoviniPelorovisturkanensis	209	16	KS1 >< Kaitio	KS1 >< Kaitio	3	1	2	0	1	0	1	1	0	Syncerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.385	1.385	0	0.692	0.385	0.538	0.462	0.923	14.7341	706.230640642232	2217.586	729.886	1353.90909090909	897.385686494673
33077	W	Nachukui	Kaitio	1.68	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	karumensis	ArtiodactylaHippopotamidaeHexaprotodonkarumensis	209	16	KS1 >< Kaitio	KS1 >< Kaitio	1	1	0	0	1	1	0	0	0	Hippopotamus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33079	W	Nachukui	Kaitio	1.68	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	209	16	KS1 >< Kaitio	KS1 >< Kaitio	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33063	W	Nachukui	Kaitio	1.68	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	cornelianum	PerissodactylaEquidaeHipparioniniHipparioncornelianum	209	16	KS1 >< Kaitio	KS1 >< Kaitio	3	1	2	0	1	0	1	1	0	Equus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.385	1.385	0	0.692	0.385	0.538	0.462	0.923	14.7341	706.230640642232	2217.586	729.886	1353.90909090909	897.385686494673
33065	W	Nachukui	Kaitio	1.68	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	ethiopicum	PerissodactylaEquidaeHipparioniniHipparionethiopicum	209	16	KS1 >< Kaitio	KS1 >< Kaitio	3	1	2	0	1	0	1	1	0	Equus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33067	W	Nachukui	Kaitio	1.68	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	cornelianum	PerissodactylaEquidaeHipparioniniHipparioncornelianum	209	16	KS1 >< Kaitio	KS1 >< Kaitio	3	1	2	0	1	0	1	1	0	Equus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33039	W	Nachukui	Kaitio	1.68	Primates	Hominidae	Homininae	Hominini	Paranthropus	boisei	PrimatesHominidaeHomininaeHomininiParanthropusboisei	209	16	KS1 >< Kaitio	KS1 >< Kaitio	1	1	0	0	0	0	0	0	0	Pan	1	NA	NA	NA	NA	NA	NA	NA	NA	2.385	1.385	0	0.692	0.385	0.538	0.462	0.923	14.7341	706.230640642232	2217.586	729.886	1353.90909090909	897.385686494673
33040	W	Nachukui	Kaitio	1.68	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	209	16	KS1 >< Kaitio	KS1 >< Kaitio	1	1	0	0	1	1	0	0	NA	Theropithecus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.385	1.385	0	0.692	0.385	0.538	0.462	0.923	14.7341	706.230640642232	2217.586	729.886	1353.90909090909	897.385686494673
33080	W	Nachukui	Kaitio	1.68	Primates	Hominidae	Homininae	Hominini	Paranthropus	boisei	PrimatesHominidaeHomininaeHomininiParanthropusboisei	209	16	KS1 >< Kaitio	KS1 >< Kaitio	1	1	0	0	0	0	0	0	0	Pan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33085	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33086	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33087	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33088	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33089	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33090	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33091	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	2	0	1	0	0	0	NA	Giraffa	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33092	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Antilopini	Antidorcas	recki	ArtiodactylaBovidaeAntilopiniAntidorcasrecki	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	0	0	0	0	Antidorcas	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33093	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33094	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	ArtiodactylaHippopotamidaeHippopotamusprotamphibius	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	2	1	0	0	1	1	0	0	0	Hippopotamus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33096	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	0	0	0	0	Aepyceros	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33097	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Camelidae	NA	NA	Camelus	NA	ArtiodactylaCamelidaeCamelus	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	0	0	0	NA	Camelus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33103	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Phacochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33104	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sp A	ArtiodactylaBovidaeRedunciniKobussp A	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	1	0	1	NA	Kobus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33105	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sp A	ArtiodactylaBovidaeRedunciniKobussp A	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	1	0	1	NA	Kobus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33106	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	0	0	0	0	Aepyceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33121	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	ArtiodactylaBovidaeRedunciniKobus	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	1	2	0	1	1	0	1	NA	Kobus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33109	W	Nachukui	Upper Lomekwi	2.57	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	0	0	1	1	0	0	0	Theropithecus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33110	W	Nachukui	Upper Lomekwi	2.57	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33115	W	Nachukui	Upper Lomekwi	2.57	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33102	W	Nachukui	Upper Lomekwi	2.57	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	0	1	0	0	0	0	0	Loxodonta	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33107	W	Nachukui	Upper Lomekwi	2.57	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	3	3	0	0	1	0	1	1	0	Loxodonta	1	NA	NA	NA	NA	NA	NA	NA	NA	2.333	1.583	0.083	0.667	0.333	0.333	0.417	0.833	17.388	759.093402340705	1711.795	1166.944	1223.88888888889	653.498746422572
33108	W	Nachukui	Upper Lomekwi	2.57	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	211	14	KU1 >< Upper Lomekwi	KU1 >< Upper Lomekwi	1	1	0	1	0	0	0	0	0	Loxodonta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33124	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33126	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33127	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33128	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	majus	ArtiodactylaSuidaeSuinaeKolpochoerusmajus	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33129	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33130	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	2	0	0	0	1	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33138	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Bovini	Ugandax	sp nov	ArtiodactylaBovidaeBoviniUgandaxsp nov	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	1	1	NA	Syncerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33139	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33140	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33141	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	0	0	NA	Gazella	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33142	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33143	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33144	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33145	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33146	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Potamochoerus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33147	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Antilopini	Gazella	janenschi	ArtiodactylaBovidaeAntilopiniGazellajanenschi	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	0	0	0	Gazella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33148	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	3	0	0	0	0	1	1	0	Phacochoerus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33149	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	ArtiodactylaHippopotamidaeHippopotamusprotamphibius	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	2	1	0	0	1	1	0	0	0	Hippopotamus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33150	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	ArtiodactylaBovidaeAepycerotiniAepycerosshungurae	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	0	0	0	Aepyceros	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33151	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	1	0	0	Connochaetes	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33152	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	0	1	0	0	Connochaetes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33153	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	1	0	1	0	Kobus	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33154	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	NA	ArtiodactylaBovidaeRedunciniMenelikia	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	1	0	1	NA	Redunca	1	NA	NA	NA	NA	NA	NA	NA	NA	2.438	1.438	0.062	0.688	0.312	0.438	0.5	1	18.732	633.367932589906	1735.36	989.788	1257.85714285714	1001.3921275035
33155	W	Nachukui	Upper Lomekwi	2.57	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	212	23	KU2 >< Upper Lomekwi	KU2 >< Upper Lomekwi	3	1	2	0	1	1	0	1	0	Kobus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
